split,label,patch_path,source_path,crop_x1,crop_y1,crop_x2,crop_y2,defect_x1,defect_y1,defect_x2,defect_y2
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,674,211,1367,904,1000.00,488.64,1040.91,627.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,591,211,1284,904,1000.00,488.64,1040.91,627.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,757,211,1450,904,1000.00,488.64,1040.91,627.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,674,128,1367,821,1000.00,488.64,1040.91,627.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,674,295,1367,988,1000.00,488.64,1040.91,627.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,825,318,1343,836,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,763,318,1281,836,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,887,318,1405,836,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,825,256,1343,774,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,825,380,1343,898,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,739,232,1429,922,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,656,232,1346,922,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,822,232,1512,922,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,739,149,1429,839,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,739,315,1429,1005,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,700,193,1468,961,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,608,193,1376,961,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,792,193,1560,961,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,700,101,1468,869,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b01_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,700,285,1468,1053,1065.91,490.91,1102.27,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,886,318,1404,836,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,824,318,1342,836,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,949,318,1467,836,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,886,256,1404,774,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,886,380,1404,898,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,800,232,1490,922,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,718,232,1408,922,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,883,232,1573,922,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,800,149,1490,839,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,800,315,1490,1005,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,761,193,1529,961,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,669,193,1437,961,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,854,193,1622,961,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,761,101,1529,869,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b02_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,761,285,1529,1053,1129.55,490.91,1161.36,663.64
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,966,330,1456,820,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,908,330,1398,820,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1025,330,1515,820,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,966,271,1456,761,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,966,389,1456,879,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,884,248,1538,902,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,806,248,1460,902,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,963,248,1617,902,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,884,170,1538,824,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,884,326,1538,980,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,827,191,1595,959,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,735,191,1503,959,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,920,191,1688,959,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,827,99,1595,867,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b03_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,827,283,1595,1051,1190.91,493.18,1231.82,656.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1077,332,1602,857,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1014,332,1539,857,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1140,332,1665,857,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1077,269,1602,794,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1077,395,1602,920,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,990,244,1690,944,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,906,244,1606,944,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1074,244,1774,944,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,990,160,1690,860,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,990,328,1690,1028,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,956,210,1724,978,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,864,210,1632,978,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,1048,210,1816,978,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,956,118,1724,886,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0017_b04_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0017.jpg,956,302,1724,1070,1315.91,506.82,1363.64,681.82
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,680,251,1125,696,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,626,251,1071,696,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,733,251,1178,696,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,680,198,1125,643,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,680,304,1125,749,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,605,177,1199,771,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,534,177,1128,771,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,676,177,1270,771,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,605,105,1199,699,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,605,248,1199,842,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,531,103,1273,845,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,442,103,1184,845,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,620,103,1362,845,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,531,14,1273,756,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,531,192,1273,934,827.93,412.14,976.50,535.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,794,241,1248,695,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,739,241,1193,695,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,848,241,1302,695,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,794,186,1248,640,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,794,295,1248,749,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,718,165,1323,770,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,646,165,1251,770,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,791,165,1396,770,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,718,93,1323,698,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,718,238,1323,843,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,642,89,1399,846,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,551,89,1308,846,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,733,89,1490,846,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,642,0,1399,757,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b01_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,642,180,1399,937,945.07,403.57,1096.50,532.14
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b02_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,665,474,1119,928,816.50,643.57,967.93,757.86
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0066_b02_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,611,474,1065,928,816.50,643.57,967.93,757.86
