id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260603_000897,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,956,1024,1980,2121,无,0
X光图片20260603_000898,X光图片20260603/未标注/过锡不良/过锡不良 (19).jpg,过锡不良,1980,1024,3200,2121,无,0
X光图片20260603_000899,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000900,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000901,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000902,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000903,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000904,X光图片20260603/未标注/过锡不良/过锡不良 (20).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000905,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000906,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000907,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000908,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000909,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000910,X光图片20260603/未标注/过锡不良/过锡不良 (21).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000911,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000912,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000913,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000914,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000915,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000916,X光图片20260603/未标注/过锡不良/过锡不良 (22).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000917,X光图片20260603/未标注/过锡不良/过锡不良 (23).jpg,过锡不良,0,0,1024,1024,缺陷,2
X光图片20260603_000918,X光图片20260603/未标注/过锡不良/过锡不良 (23).jpg,过锡不良,1024,0,1747,1024,缺陷,1
X光图片20260603_000919,X光图片20260603/未标注/过锡不良/过锡不良 (23).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_000920,X光图片20260603/未标注/过锡不良/过锡不良 (23).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_000921,X光图片20260603/未标注/过锡不良/过锡不良 (24).jpg,过锡不良,0,0,1024,1024,缺陷,2
X光图片20260603_000922,X光图片20260603/未标注/过锡不良/过锡不良 (24).jpg,过锡不良,1024,0,1747,1024,缺陷,1
X光图片20260603_000923,X光图片20260603/未标注/过锡不良/过锡不良 (24).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_000924,X光图片20260603/未标注/过锡不良/过锡不良 (24).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_000925,X光图片20260603/未标注/过锡不良/过锡不良 (25).jpg,过锡不良,0,0,1024,1024,缺陷,2
X光图片20260603_000926,X光图片20260603/未标注/过锡不良/过锡不良 (25).jpg,过锡不良,1024,0,1747,1024,缺陷,1
X光图片20260603_000927,X光图片20260603/未标注/过锡不良/过锡不良 (25).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_000928,X光图片20260603/未标注/过锡不良/过锡不良 (25).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_000929,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000930,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_000931,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000932,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_000933,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000934,X光图片20260603/未标注/过锡不良/过锡不良 (26).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000935,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,0,0,1024,1158,缺陷,1
X光图片20260603_000936,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,1024,0,2048,1158,无,0
X光图片20260603_000937,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,2048,0,3200,1158,无,0
X光图片20260603_000938,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,0,1158,1024,2121,无,0
X光图片20260603_000939,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,1024,1158,2048,2121,无,0
X光图片20260603_000940,X光图片20260603/未标注/过锡不良/过锡不良 (27).jpg,过锡不良,2048,1158,3200,2121,无,0
X光图片20260603_000941,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000942,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000943,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000944,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,0,1024,1024,2121,缺陷,1
X光图片20260603_000945,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000946,X光图片20260603/未标注/过锡不良/过锡不良 (28).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000947,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000948,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000949,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000950,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,0,1024,1024,2121,缺陷,1
X光图片20260603_000951,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000952,X光图片20260603/未标注/过锡不良/过锡不良 (29).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000953,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,0,0,1024,1017,无,0
X光图片20260603_000954,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,1024,0,2048,1017,无,0
X光图片20260603_000955,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,2048,0,3200,1017,无,0
X光图片20260603_000956,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,0,1017,1024,2121,缺陷,1
X光图片20260603_000957,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,1024,1017,2048,2121,无,0
X光图片20260603_000958,X光图片20260603/未标注/过锡不良/过锡不良 (30).jpg,过锡不良,2048,1017,3200,2121,无,0
X光图片20260603_000959,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,0,0,1203,938,无,0
X光图片20260603_000960,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,1203,0,2227,938,无,0
X光图片20260603_000961,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,2227,0,3200,938,无,0
X光图片20260603_000962,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,0,938,1203,2121,缺陷,1
X光图片20260603_000963,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,1203,938,2227,2121,无,0
X光图片20260603_000964,X光图片20260603/未标注/过锡不良/过锡不良 (31).jpg,过锡不良,2227,938,3200,2121,无,0
X光图片20260603_000965,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,0,0,796,1009,无,0
X光图片20260603_000966,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,796,0,1820,1009,无,0
X光图片20260603_000967,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,1820,0,2844,1009,无,0
X光图片20260603_000968,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,2844,0,3200,1009,无,0
X光图片20260603_000969,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,0,1009,796,2121,无,0
X光图片20260603_000970,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,796,1009,1820,2121,缺陷,1
X光图片20260603_000971,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,1820,1009,2844,2121,无,0
X光图片20260603_000972,X光图片20260603/未标注/过锡不良/过锡不良 (32).jpg,过锡不良,2844,1009,3200,2121,无,0
X光图片20260603_000973,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,0,0,1024,954,无,0
X光图片20260603_000974,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,1024,0,2048,954,无,0
X光图片20260603_000975,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,2048,0,3200,954,无,0
X光图片20260603_000976,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,0,954,1024,2121,缺陷,1
X光图片20260603_000977,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,1024,954,2048,2121,无,0
X光图片20260603_000978,X光图片20260603/未标注/过锡不良/过锡不良 (33).jpg,过锡不良,2048,954,3200,2121,无,0
X光图片20260603_000979,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_000980,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_000981,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_000982,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,0,1024,1024,2121,缺陷,1
X光图片20260603_000983,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_000984,X光图片20260603/未标注/过锡不良/过锡不良 (34).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_000985,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,0,0,1024,1012,无,0
X光图片20260603_000986,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,1024,0,2048,1012,缺陷,1
X光图片20260603_000987,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,2048,0,3200,1012,无,0
X光图片20260603_000988,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,0,1012,1024,2121,缺陷,1
X光图片20260603_000989,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,1024,1012,2048,2121,无,0
X光图片20260603_000990,X光图片20260603/未标注/过锡不良/过锡不良 (35).jpg,过锡不良,2048,1012,3200,2121,无,0
X光图片20260603_000991,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,0,0,1024,1064,缺陷,1
X光图片20260603_000992,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,1024,0,2030,1064,无,0
X光图片20260603_000993,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,2030,0,3200,1064,缺陷,1
X光图片20260603_000994,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,0,1064,1024,2121,无,0
X光图片20260603_000995,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,1024,1064,2030,2121,无,0
X光图片20260603_000996,X光图片20260603/未标注/过锡不良/过锡不良 (36).jpg,过锡不良,2030,1064,3200,2121,无,0
X光图片20260603_000997,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,0,0,1024,1124,缺陷,1
X光图片20260603_000998,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,1024,0,2048,1124,无,0
X光图片20260603_000999,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,2048,0,3200,1124,无,0
X光图片20260603_001000,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,0,1124,1024,2121,无,0
X光图片20260603_001001,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,1024,1124,2048,2121,无,0
X光图片20260603_001002,X光图片20260603/未标注/过锡不良/过锡不良 (37).jpg,过锡不良,2048,1124,3200,2121,无,0
X光图片20260603_001003,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,0,0,1024,1043,缺陷,1
X光图片20260603_001004,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,1024,0,2048,1043,无,0
X光图片20260603_001005,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,2048,0,3200,1043,无,0
X光图片20260603_001006,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,0,1043,1024,2121,无,0
X光图片20260603_001007,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,1024,1043,2048,2121,无,0
X光图片20260603_001008,X光图片20260603/未标注/过锡不良/过锡不良 (38).jpg,过锡不良,2048,1043,3200,2121,无,0
X光图片20260603_001009,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,0,0,1189,1024,缺陷,1
X光图片20260603_001010,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,1189,0,2213,1024,无,0
X光图片20260603_001011,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,2213,0,3200,1024,无,0
X光图片20260603_001012,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,0,1024,1189,2121,缺陷,1
X光图片20260603_001013,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,1189,1024,2213,2121,无,0
X光图片20260603_001014,X光图片20260603/未标注/过锡不良/过锡不良 (39).jpg,过锡不良,2213,1024,3200,2121,无,0
X光图片20260603_001015,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_001016,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260603_001017,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_001018,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_001019,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,1024,1024,2048,2121,缺陷,1
X光图片20260603_001020,X光图片20260603/未标注/过锡不良/过锡不良 (40).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_001021,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,0,0,1024,1079,无,0
X光图片20260603_001022,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,1024,0,2048,1079,缺陷,1
X光图片20260603_001023,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,2048,0,3200,1079,无,0
X光图片20260603_001024,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,0,1079,1024,2121,无,0
X光图片20260603_001025,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,1024,1079,2048,2121,无,0
X光图片20260603_001026,X光图片20260603/未标注/过锡不良/过锡不良 (41).jpg,过锡不良,2048,1079,3200,2121,无,0
X光图片20260603_001027,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,0,0,1024,854,无,0
X光图片20260603_001028,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,1024,0,2048,854,无,0
X光图片20260603_001029,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,2048,0,3200,854,无,0
X光图片20260603_001030,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,0,854,1024,2121,无,0
X光图片20260603_001031,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,1024,854,2048,2121,缺陷,1
X光图片20260603_001032,X光图片20260603/未标注/过锡不良/过锡不良 (42).jpg,过锡不良,2048,854,3200,2121,无,0
X光图片20260603_001033,X光图片20260603/未标注/过锡不良/过锡不良 (43).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_001034,X光图片20260603/未标注/过锡不良/过锡不良 (43).jpg,过锡不良,1024,0,1747,1024,无,0
X光图片20260603_001035,X光图片20260603/未标注/过锡不良/过锡不良 (43).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_001036,X光图片20260603/未标注/过锡不良/过锡不良 (43).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_001037,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_001038,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_001039,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_001040,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_001041,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,1024,1024,2048,2121,缺陷,1
X光图片20260603_001042,X光图片20260603/未标注/过锡不良/过锡不良 (44).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_001043,X光图片20260603/未标注/过锡不良/过锡不良 (45).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_001044,X光图片20260603/未标注/过锡不良/过锡不良 (45).jpg,过锡不良,1024,0,1747,1024,无,0
X光图片20260603_001045,X光图片20260603/未标注/过锡不良/过锡不良 (45).jpg,过锡不良,0,1024,1024,1560,无,0
X光图片20260603_001046,X光图片20260603/未标注/过锡不良/过锡不良 (45).jpg,过锡不良,1024,1024,1747,1560,无,0
X光图片20260603_001047,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260603_001048,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260603_001049,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,2048,0,3200,1024,无,0
X光图片20260603_001050,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,0,1024,1024,2121,无,0
X光图片20260603_001051,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,1024,1024,2048,2121,无,0
X光图片20260603_001052,X光图片20260603/未标注/过锡不良/过锡不良 (46).jpg,过锡不良,2048,1024,3200,2121,无,0
X光图片20260603_001053,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260603_001054,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,1024,0,2114,1024,缺陷,2
X光图片20260603_001055,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,2114,0,2408,1024,无,0
X光图片20260603_001056,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,0,1024,1024,1780,无,0
X光图片20260603_001057,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,1024,1024,2114,1780,无,0
X光图片20260603_001058,X光图片20260603/未标注/过锡不良/过锡不良 (47).jpg,过锡不良,2114,1024,2408,1780,无,0
